review_id,question_id,field,question_value,requirement,reviewer_id,label,evidence_source,evidence_quote,reason
R0518426a75f6,Q06,outcome,생산성,CORE,,,,,
R0518426a75f6,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R5422189b7d82,Q06,population,소프트웨어 개발자,CORE,,,,,
R5422189b7d82,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R5422189b7d82,Q06,outcome,생산성,CORE,,,,,
R5422189b7d82,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rc1a4baef0e96,Q06,population,소프트웨어 개발자,CORE,,,,,
Rc1a4baef0e96,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rc1a4baef0e96,Q06,outcome,생산성,CORE,,,,,
Rc1a4baef0e96,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R54d38ce975d8,Q06,population,소프트웨어 개발자,CORE,,,,,
R54d38ce975d8,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R54d38ce975d8,Q06,outcome,생산성,CORE,,,,,
R54d38ce975d8,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rd568c1ee31d2,Q06,population,소프트웨어 개발자,CORE,,,,,
Rd568c1ee31d2,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rd568c1ee31d2,Q06,outcome,생산성,CORE,,,,,
Rd568c1ee31d2,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R19772c1759d3,Q06,population,소프트웨어 개발자,CORE,,,,,
R19772c1759d3,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R19772c1759d3,Q06,outcome,생산성,CORE,,,,,
R19772c1759d3,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R2c57b436187d,Q06,population,소프트웨어 개발자,CORE,,,,,
R2c57b436187d,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R2c57b436187d,Q06,outcome,생산성,CORE,,,,,
R2c57b436187d,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R1eea065eca75,Q06,population,소프트웨어 개발자,CORE,,,,,
R1eea065eca75,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R1eea065eca75,Q06,outcome,생산성,CORE,,,,,
R1eea065eca75,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R1360a4d783fb,Q06,population,소프트웨어 개발자,CORE,,,,,
R1360a4d783fb,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R1360a4d783fb,Q06,outcome,생산성,CORE,,,,,
R1360a4d783fb,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Re7436ce2f802,Q06,population,소프트웨어 개발자,CORE,,,,,
Re7436ce2f802,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Re7436ce2f802,Q06,outcome,생산성,CORE,,,,,
Re7436ce2f802,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R5a2ad3705ac1,Q06,population,소프트웨어 개발자,CORE,,,,,
R5a2ad3705ac1,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R5a2ad3705ac1,Q06,outcome,생산성,CORE,,,,,
R5a2ad3705ac1,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R49ea8f7acfce,Q06,population,소프트웨어 개발자,CORE,,,,,
R49ea8f7acfce,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R49ea8f7acfce,Q06,outcome,생산성,CORE,,,,,
R49ea8f7acfce,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Reedcf936cfd2,Q06,population,소프트웨어 개발자,CORE,,,,,
Reedcf936cfd2,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Reedcf936cfd2,Q06,outcome,생산성,CORE,,,,,
Reedcf936cfd2,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R54e0c6d2a02b,Q06,population,소프트웨어 개발자,CORE,,,,,
R54e0c6d2a02b,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R54e0c6d2a02b,Q06,outcome,생산성,CORE,,,,,
R54e0c6d2a02b,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R98ceaed25326,Q06,population,소프트웨어 개발자,CORE,,,,,
R98ceaed25326,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R98ceaed25326,Q06,outcome,생산성,CORE,,,,,
R98ceaed25326,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R371dd810a619,Q06,population,소프트웨어 개발자,CORE,,,,,
R371dd810a619,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R371dd810a619,Q06,outcome,생산성,CORE,,,,,
R371dd810a619,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R8255be1c159b,Q06,population,소프트웨어 개발자,CORE,,,,,
R8255be1c159b,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R8255be1c159b,Q06,outcome,생산성,CORE,,,,,
R8255be1c159b,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rb0b5de0ca241,Q06,population,소프트웨어 개발자,CORE,,,,,
Rb0b5de0ca241,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rb0b5de0ca241,Q06,outcome,생산성,CORE,,,,,
Rb0b5de0ca241,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Re2421ec8f104,Q06,population,소프트웨어 개발자,CORE,,,,,
Re2421ec8f104,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Re2421ec8f104,Q06,outcome,생산성,CORE,,,,,
Re2421ec8f104,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R75871a2bbf11,Q06,population,소프트웨어 개발자,CORE,,,,,
R75871a2bbf11,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R75871a2bbf11,Q06,outcome,생산성,CORE,,,,,
R75871a2bbf11,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R4693580bcc00,Q06,population,소프트웨어 개발자,CORE,,,,,
R4693580bcc00,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R4693580bcc00,Q06,outcome,생산성,CORE,,,,,
R4693580bcc00,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rf09bb5e56cbd,Q06,population,소프트웨어 개발자,CORE,,,,,
Rf09bb5e56cbd,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rf09bb5e56cbd,Q06,outcome,생산성,CORE,,,,,
Rf09bb5e56cbd,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R95d15ffe3614,Q06,population,소프트웨어 개발자,CORE,,,,,
R95d15ffe3614,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R95d15ffe3614,Q06,outcome,생산성,CORE,,,,,
R95d15ffe3614,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Raad326d3831d,Q06,population,소프트웨어 개발자,CORE,,,,,
Raad326d3831d,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Raad326d3831d,Q06,outcome,생산성,CORE,,,,,
Raad326d3831d,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R25ab05b567c5,Q06,population,소프트웨어 개발자,CORE,,,,,
R25ab05b567c5,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R25ab05b567c5,Q06,outcome,생산성,CORE,,,,,
R25ab05b567c5,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rd3cc2ce0004e,Q06,population,소프트웨어 개발자,CORE,,,,,
Rd3cc2ce0004e,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rd3cc2ce0004e,Q06,outcome,생산성,CORE,,,,,
Rd3cc2ce0004e,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Re17d30b3f4ad,Q06,population,소프트웨어 개발자,CORE,,,,,
Re17d30b3f4ad,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Re17d30b3f4ad,Q06,outcome,생산성,CORE,,,,,
Re17d30b3f4ad,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Re341caa3acb7,Q06,population,소프트웨어 개발자,CORE,,,,,
Re341caa3acb7,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Re341caa3acb7,Q06,outcome,생산성,CORE,,,,,
Re341caa3acb7,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R353cd2832f50,Q06,population,소프트웨어 개발자,CORE,,,,,
R353cd2832f50,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R353cd2832f50,Q06,outcome,생산성,CORE,,,,,
R353cd2832f50,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R753dc548af56,Q06,population,소프트웨어 개발자,CORE,,,,,
R753dc548af56,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R753dc548af56,Q06,outcome,생산성,CORE,,,,,
R753dc548af56,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R9d8fe9261a5b,Q06,population,소프트웨어 개발자,CORE,,,,,
R9d8fe9261a5b,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R9d8fe9261a5b,Q06,outcome,생산성,CORE,,,,,
R9d8fe9261a5b,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rb289ac88eebc,Q06,population,소프트웨어 개발자,CORE,,,,,
Rb289ac88eebc,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rb289ac88eebc,Q06,outcome,생산성,CORE,,,,,
Rb289ac88eebc,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R4fbbdf9458f8,Q06,population,소프트웨어 개발자,CORE,,,,,
R4fbbdf9458f8,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R4fbbdf9458f8,Q06,outcome,생산성,CORE,,,,,
R4fbbdf9458f8,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R2b92a856ead6,Q06,population,소프트웨어 개발자,CORE,,,,,
R2b92a856ead6,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R2b92a856ead6,Q06,outcome,생산성,CORE,,,,,
R2b92a856ead6,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R96730108e6e3,Q06,population,소프트웨어 개발자,CORE,,,,,
R96730108e6e3,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R96730108e6e3,Q06,outcome,생산성,CORE,,,,,
R96730108e6e3,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R956d703c75d7,Q06,population,소프트웨어 개발자,CORE,,,,,
R956d703c75d7,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R956d703c75d7,Q06,outcome,생산성,CORE,,,,,
R956d703c75d7,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R79615fd8fa73,Q06,population,소프트웨어 개발자,CORE,,,,,
R79615fd8fa73,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R79615fd8fa73,Q06,outcome,생산성,CORE,,,,,
R79615fd8fa73,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R5f5689e7e910,Q06,population,소프트웨어 개발자,CORE,,,,,
R5f5689e7e910,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R5f5689e7e910,Q06,outcome,생산성,CORE,,,,,
R5f5689e7e910,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R8aa021128926,Q06,population,소프트웨어 개발자,CORE,,,,,
R8aa021128926,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R8aa021128926,Q06,outcome,생산성,CORE,,,,,
R8aa021128926,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rec8778e856e4,Q06,population,소프트웨어 개발자,CORE,,,,,
Rec8778e856e4,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rec8778e856e4,Q06,outcome,생산성,CORE,,,,,
Rec8778e856e4,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Re657937a7f0d,Q06,population,소프트웨어 개발자,CORE,,,,,
Re657937a7f0d,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Re657937a7f0d,Q06,outcome,생산성,CORE,,,,,
Re657937a7f0d,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rb773d1971ee9,Q06,population,소프트웨어 개발자,CORE,,,,,
Rb773d1971ee9,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rb773d1971ee9,Q06,outcome,생산성,CORE,,,,,
Rb773d1971ee9,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rcc5c720a6eab,Q06,population,소프트웨어 개발자,CORE,,,,,
Rcc5c720a6eab,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rcc5c720a6eab,Q06,outcome,생산성,CORE,,,,,
Rcc5c720a6eab,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
Rd8ae795178c8,Q06,population,소프트웨어 개발자,CORE,,,,,
Rd8ae795178c8,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
Rd8ae795178c8,Q06,outcome,생산성,CORE,,,,,
Rd8ae795178c8,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R3b713a8fe112,Q06,population,소프트웨어 개발자,CORE,,,,,
R3b713a8fe112,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R3b713a8fe112,Q06,outcome,생산성,CORE,,,,,
R3b713a8fe112,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R7380b6f2c1f1,Q06,population,소프트웨어 개발자,CORE,,,,,
R7380b6f2c1f1,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R7380b6f2c1f1,Q06,outcome,생산성,CORE,,,,,
R7380b6f2c1f1,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
R70acb13fc096,Q06,population,소프트웨어 개발자,CORE,,,,,
R70acb13fc096,Q06,intervention_or_phenomenon,원격 근무,CORE,,,,,
R70acb13fc096,Q06,outcome,생산성,CORE,,,,,
R70acb13fc096,Q06,relation,원격 근무가 소프트웨어 개발자의 생산성에 미치는 영향,CORE,,,,,
